Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km
Dalmuir,DMR,1.0,55.9119346513924,-4.42668195442919,51.51349214773037,-0.11436054290620458,566.0711664755144,338.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.329463874942069
Dalreoch,DLR,1.0,55.9474206110829,-4.57786407515961,51.51349214773037,-0.11436054290620458,574.4601631981202,390.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.32465262510410103
Dalry,DLY,1.0,55.7062259599313,-4.71108082709015,51.51349214773037,-0.11436054290620458,556.7914894902532,319.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3349548323210582
Dalston (Cumbria),DLS,1.0,54.8461793005894,-2.98885243258072,51.51349214773037,-0.11436054290620458,417.6418956945222,277.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4453576183746826
Dalston Junction,DLJ,1.0,51.5461140533343,-0.075137571913028,51.51349214773037,-0.11436054290620458,4.536700655785679,22.0,3.6,ATOC,ANYTIME DAY S,1000.0,0.7935282208688159
Dalston Kingsland,DLK,1.0,51.548146614991,-0.0757008270787684,51.51349214773037,-0.11436054290620458,4.697100371075232,30.0,4.9,ATOC,ANYTIME DAY S,0.0,1.0431967837379472
Dalton (Cumbria),DLT,1.0,54.1542402484565,-3.17900332996882,51.51349214773037,-0.11436054290620458,359.1175391082818,252.0,185.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5151516700057873
Dalwhinnie,DLW,1.0,56.9351747606959,-4.24619941232607,51.51349214773037,-0.11436054290620458,660.6254484073871,479.0,181.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.27473964322378724
Danby,DNY,2.0,54.4661531404483,-0.910955849347219,51.51349214773037,-0.11436054290620458,332.90970306832367,264.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4700974425124558
Danescourt,DCT,1.0,51.5005094348701,-3.2339173943314,51.51349214773037,-0.11436054290620458,216.57887290273118,173.0,121.0,GWR,ANYTIME S,0.0,0.5586879199170222
Danzey,DZY,1.0,52.3248139247282,-1.82087736085094,51.51349214773037,-0.11436054290620458,148.09626207851682,140.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6009604749700873
Darlington,DAR,0.0,54.5204487638895,-1.5473239913848,51.51349214773037,-0.11436054290620458,348.1583503480851,158.0,153.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.439455207226919
Darnall,DAN,1.0,53.3845848539264,-1.4125672166063,51.51349214773037,-0.11436054290620458,226.1334501350138,180.0,100.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,77.0,0.44442783648326295
Darsham,DSM,1.0,52.2729949292624,1.52346982245693,51.51349214773037,-0.11436054290620458,140.89826025708894,148.0,58.4,GREATER ANGLIA,ANYTIME S,0.0,0.4144834712184585
Dartford,DFD,0.0,51.4473686091583,0.219247795125754,51.51349214773037,-0.11436054290620458,24.315439103397043,54.0,9.1,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.3742478168419613
Darton,DRT,1.0,53.5883685698073,-1.53165757467506,51.51349214773037,-0.11436054290620458,250.0901150996956,251.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5298090248276321
Darwen,DWN,2.0,53.6980382551398,-2.46494001713562,51.51349214773037,-0.11436054290620458,290.572536539948,210.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6194666644803631
Datchet,DAT,0.0,51.4830761133821,-0.579421910690656,51.51349214773037,-0.11436054290620458,32.47206919161116,53.0,10.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3295139566518366
Davenport,DVN,1.0,53.3909022414929,-2.15295802817964,51.51349214773037,-0.11436054290620458,250.67814312686053,146.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6981063359458421
Dawlish,DWL,1.0,50.5808243984253,-3.46462586729764,51.51349214773037,-0.11436054290620458,256.802272005123,190.0,133.5,GWR,ANYTIME S,0.0,0.5198552137316635
Dawlish Warren,DWW,1.0,50.5987145190544,-3.44356213176095,51.51349214773037,-0.11436054290620458,254.60964870069353,185.0,133.5,GWR,ANYTIME S,0.0,0.5243320537193623
Deal,DEA,0.0,51.2230404404227,1.39884675211659,51.51349214773037,-0.11436054290620458,110.22134269899658,131.0,39.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.3592770604159997
Dean (Wilts),DEN,1.0,51.0424618999667,-1.63486720856804,51.51349214773037,-0.11436054290620458,118.32991474038994,122.0,46.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.39127890949283567
Deansgate,DGT,1.0,53.4741857640751,-2.25105124318295,51.51349214773037,-0.11436054290620458,262.0095919008645,160.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6679144787424959
Deganwy,DGY,1.0,53.2947519812566,-3.83338710286836,51.51349214773037,-0.11436054290620458,321.4122100905202,223.0,163.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5071369253647641
Deighton,DHN,1.0,53.6684837829464,-1.75189659292689,51.51349214773037,-0.11436054290620458,264.22010647957507,186.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5014758405989918
Delamere,DLM,1.0,53.2287779256449,-2.66656070710605,51.51349214773037,-0.11436054290620458,258.1265258667653,168.0,188.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7283249924381586
Denby Dale,DBD,1.0,53.5726320929315,-1.66321052492305,51.51349214773037,-0.11436054290620458,252.06644378276616,205.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.525655053531005
Denham,DNM,0.0,51.578836362709,-0.497436854492594,51.51349214773037,-0.11436054290620458,27.550627378195593,30.0,8.0,CHILTERN RAILWAYS,ANYTIME DAY S,1000.0,0.29037451271731995
Denham Golf Club,DGC,0.0,51.580596815156,-0.51778668246761,51.51349214773037,-0.11436054290620458,28.964005013159664,33.0,8.5,CHILTERN RAILWAYS,ANYTIME DAY S,1000.0,0.29346770227867536
Denmark Hill,DMK,0.0,51.4682011118168,-0.0893608845630425,51.51349214773037,-0.11436054290620458,5.329740170274614,12.0,3.6,ATOC,ANYTIME DAY S,0.0,0.6754550662860007
Dent,DNT,1.0,54.2824108456213,-2.36359889232972,51.51349214773037,-0.11436054290620458,343.2632049950733,293.0,139.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.40493708028506875
Denton,DTN,1.0,53.4568674739172,-2.13165979003999,51.51349214773037,-0.11436054290620458,255.9942799323481,144.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6836090245697969
Deptford,DEP,0.0,51.4788463642079,-0.026270214115525,51.51349214773037,-0.11436054290620458,7.230660547688239,23.0,3.6,ATOC,ANYTIME DAY S,0.0,0.49787982387736057
Derby,DBY,0.0,52.9165485818253,-1.46335478012848,51.51349214773037,-0.11436054290620458,181.30593142411027,106.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5377650870777543
Derby Road (Ipswich),DBR,1.0,52.050551175491,1.18264326424955,51.51349214773037,-0.11436054290620458,107.61836657886812,96.0,52.5,GREATER ANGLIA,ANYTIME S,0.0,0.4878349455483082
Devonport (Devon),DPT,1.0,50.3785384996853,-4.17071080992923,51.51349214773037,-0.11436054290620458,311.72928572690637,236.0,142.5,GWR,ANYTIME S,0.0,0.4571274067744748
Devonport Dockyard,DOC,1.0,50.3821742019037,-4.1758986568326,51.51349214773037,-0.11436054290620458,311.8890704728316,238.0,142.5,GWR,ANYTIME S,0.0,0.45689321457775506
Dewsbury,DEW,1.0,53.6921323675954,-1.63310655566078,51.51349214773037,-0.11436054290620458,263.35351845055203,179.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5031259911755406
Didcot Parkway,DID,0.0,51.6109546860743,-1.24289356096081,51.51349214773037,-0.11436054290620458,79.0060046275616,89.0,33.7,GWR,ANYTIME DAY S,0.0,0.4265498573034234
Digby & Sowton,DIG,1.0,50.713993328666,-3.47356109719659,51.51349214773037,-0.11436054290620458,251.4560496810744,157.0,133.0,GWR,ANYTIME S,0.0,0.5289194679097439
Dilton Marsh,DMH,1.0,51.2489890910928,-2.20791557793657,51.51349214773037,-0.11436054290620458,148.69046560822702,134.0,101.5,GWR,ANYTIME S,0.0,0.6826261494629688
Dinas (Rhondda),DMG,1.0,51.6178378851192,-3.43754173872447,51.51349214773037,-0.11436054290620458,230.70392960722862,206.0,121.0,GWR,ANYTIME S,0.0,0.5244817468259055
Dinas Powys,DNS,1.0,51.4316678020878,-3.21835212130232,51.51349214773037,-0.11436054290620458,215.84790863093582,160.0,121.0,GWR,ANYTIME S,0.0,0.5605799044682428
Dingle Road,DGL,1.0,51.4400570944876,-3.18059109298652,51.51349214773037,-0.11436054290620458,213.16982181840004,151.0,121.0,GWR,ANYTIME S,0.0,0.5676225601158509
Dingwall,DIN,1.0,57.59424066943,-4.42219986587001,51.51349214773037,-0.11436054290620458,731.6575336563149,521.0,183.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2508003971243141
Dinsdale,DND,1.0,54.5147295901116,-1.46706513570219,51.51349214773037,-0.11436054290620458,346.0986447865636,171.0,153.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4420704972547752
Dinting,DTG,1.0,53.4493321635491,-1.97029878612479,51.51349214773037,-0.11436054290620458,249.58288366004916,198.0,188.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7532567828492208
Disley,DSL,1.0,53.3581843467523,-2.04248177088045,51.51349214773037,-0.11436054290620458,243.55778979010944,161.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7185153065759448
Diss,DIS,0.0,52.3736543722193,1.12369734579394,51.51349214773037,-0.11436054290620458,128.08862723772657,98.0,64.5,GREATER ANGLIA,ANYTIME S,0.0,0.503557586578635
Dodworth,DOD,1.0,53.5443255754093,-1.53169088048623,51.51349214773037,-0.11436054290620458,245.59212432841005,182.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5395124145871172
Dolau,DOL,1.0,52.29535399865,-3.26362091602153,51.51349214773037,-0.11436054290620458,233.52707441194875,342.0,137.0,GWR,ANYTIME S,0.0,0.5866557457844391
Doleham,DLH,1.0,50.9185854757412,0.609974730800684,51.51349214773037,-0.11436054290620458,83.31665806552691,140.0,34.6,SOUTHERN,ANYTIME DAY S,725.0,0.4152830994827923
Dolgarrog,DLG,1.0,53.1863525124092,-3.82263691779208,51.51349214773037,-0.11436054290620458,313.7823145524768,261.0,163.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5194684099149252
Dolwyddelan,DWD,1.0,53.0520169904365,-3.88513298649778,51.51349214773037,-0.11436054290620458,309.0146551084953,288.0,172.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5582259519032685
Doncaster,DON,0.0,53.5221497040669,-1.13984532561563,51.51349214773037,-0.11436054290620458,234.10033885401393,104.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4592048030611246
Dorchester South,DCH,0.0,50.7092941817416,-2.43724302167314,51.51349214773037,-0.11436054290620458,185.63771964494285,156.0,109.0,GWR,ANYTIME S,836.0,0.5871651526881346
Dorchester West,DCW,1.0,50.7109558301461,-2.44254130185048,51.51349214773037,-0.11436054290620458,185.8714552363895,169.0,109.0,GWR,ANYTIME S,836.0,0.5864267854436006
Dore & Totley,DOR,1.0,53.3276351284421,-1.51529775653157,51.51349214773037,-0.11436054290620458,223.22678443457752,161.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4815730346709613
Dorking (Main),DKG,0.0,51.2409286574082,-0.324250782074152,51.51349214773037,-0.11436054290620458,33.66189628941865,52.0,12.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3832226173204334
Dorking Deepdene,DPD,1.0,51.2388030074627,-0.324643185528021,51.51349214773037,-0.11436054290620458,33.88702979613879,63.0,12.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.38067662104366173
Dorking West,DKT,1.0,51.2362248191187,-0.339978560509645,51.51349214773037,-0.11436054290620458,34.61742759928087,65.0,12.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.37264467335140694
Dormans,DMS,0.0,51.1557900843982,-0.00430826569700688,51.51349214773037,-0.11436054290620458,40.52834982639226,52.0,13.4,SOUTHERN,ANYTIME DAY S,0.0,0.33063275601894493
Dorridge,DDG,0.0,52.3720695979365,-1.7529004491151,51.51349214773037,-0.11436054290620458,147.71544084292802,100.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6025097951312849
Dove Holes,DVH,1.0,53.3000293384446,-1.88975176117671,51.51349214773037,-0.11436054290620458,232.616257525434,180.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.836141042200086
Dover Priory,DVP,0.0,51.1256965964877,1.30529347028767,51.51349214773037,-0.11436054290620458,107.96290233756231,144.0,39.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.3667926587985253
Dovercourt,DVC,1.0,51.9387345600673,1.28061089295205,51.51349214773037,-0.11436054290620458,107.37114417836426,85.0,35.8,GREATER ANGLIA,ANYTIME DAY S,0.0,0.3334229161284643
Dovey Junction,DVY,1.0,52.5643635350253,-3.92390297461625,51.51349214773037,-0.11436054290620458,286.3175076741504,243.0,169.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.590253810788036
Downham Market,DOW,0.0,52.6041065863828,0.365681057551921,51.51349214773037,-0.11436054290620458,125.73752941240792,97.0,36.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.2886966220000969
Drayton Green,DRG,0.0,51.516615460614,-0.33019425245541,51.51349214773037,-0.11436054290620458,14.986689899925533,17.0,-999.0,N/A,no route found,-998.0,nan
Drayton Park,DYP,0.0,51.5527683445258,-0.105509008966857,51.51349214773037,-0.11436054290620458,4.412764113708977,12.0,4.9,ATOC,ANYTIME DAY S,0.0,1.1104151216189746
Drem,DRM,1.0,56.0051254677484,-2.78604825861367,51.51349214773037,-0.11436054290620458,529.9629274585271,316.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3047382970248204
Driffield,DRF,1.0,54.0015272627459,-0.434665009990613,51.51349214773037,-0.11436054290620458,277.71503088833333,220.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4447004528525437
Drigg,DRI,1.0,54.3769633209494,-3.44341362306065,51.51349214773037,-0.11436054290620458,389.2958678275141,299.0,212.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5445729521432556
Droitwich Spa,DTW,1.0,52.2682048110456,-2.15836341611519,51.51349214773037,-0.11436054290620458,163.86101338882676,156.0,89.0,GWR,ANYTIME S,803.0,0.5431432294929812
Dronfield,DRO,1.0,53.301369608262,-1.46877868224617,51.51349214773037,-0.11436054290620458,219.25055477589305,144.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4903066270910061
Drumchapel,DMC,1.0,55.9048173082117,-4.36287986166729,51.51349214773037,-0.11436054290620458,563.2969119285721,317.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33108649461875417
Drumfrochar,DFR,1.0,55.941253590074,-4.7747672712099,51.51349214773037,-0.11436054290620458,580.6343347546052,361.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3212004334514956
Drumgelloch,DRU,1.0,55.8673580650901,-3.94888294626481,51.51349214773037,-0.11436054290620458,546.5971206919774,318.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3412019436983056
Drumry,DMY,1.0,55.9045972303031,-4.38547328830428,51.51349214773037,-0.11436054290620458,564.0177185936408,319.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33066337076259145
Dublin Ferryport,DFP,1.0,nan,nan,51.51349214773037,-0.11436054290620458,-999.0,512.0,-999.0,N/A,no route found,-998.0,-999.0
Dublin Port - Stena,DPS,1.0,nan,nan,51.51349214773037,-0.11436054290620458,-999.0,502.0,-999.0,N/A,no route found,-998.0,-999.0
Duddeston,DUD,1.0,52.4883642047734,-1.87139067866748,51.51349214773037,-0.11436054290620458,162.24596355522786,113.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.548549856340215
Dudley Port,DDP,1.0,52.5246530129006,-2.04947980373852,51.51349214773037,-0.11436054290620458,174.0749252165607,127.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5112740958485441
Duffield,DFI,1.0,52.9884014400862,-1.48597186949023,51.51349214773037,-0.11436054290620458,188.95871079750074,152.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5159857388341664
Duirinish,DRN,2.0,57.319983293958,-5.69131781581449,51.51349214773037,-0.11436054290620458,740.2633047298061,739.0,190.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.25666543078121296
Duke Street,DST,2.0,55.8584414373244,-4.2130485563449,51.51349214773037,-0.11436054290620458,554.0178743447682,314.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3366317381376401
Dullingham,DUL,1.0,52.2016485756332,0.366663821056869,51.51349214773037,-0.11436054290620458,83.43136499155122,111.0,34.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.4123149609680191
Dumbarton Central,DBC,1.0,55.9466604798905,-4.566921701259,51.51349214773037,-0.11436054290620458,574.0203116177153,388.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.32490139499489495
Dumbarton East,DBE,1.0,55.9422524714118,-4.55413782204535,51.51349214773037,-0.11436054290620458,573.176728612862,386.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3253795743789989
Dumbreck,DUM,1.0,55.8446540909046,-4.30124003607443,51.51349214773037,-0.11436054290620458,555.5697724672013,291.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3356914095088034
Dumfries,DMF,1.0,55.072560279693,-3.60430398071058,51.51349214773037,-0.11436054290620458,459.26596351782945,252.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.4060827816881313
Dumpton Park,DMP,0.0,51.3456955683759,1.42581850787212,51.51349214773037,-0.11436054290620458,108.72801227938503,117.0,39.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.3642115694918136
Dunbar,DUN,0.0,55.9982961094783,-2.51334649990357,51.51349214773037,-0.11436054290620458,523.5570921145764,256.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3084668366304108
Dunblane,DBL,1.0,56.1858943626205,-3.96548684337943,51.51349214773037,-0.11436054290620458,578.3030212976441,372.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.27926535752417986
Duncraig,DCG,2.0,57.3370088020812,-5.63713233286221,51.51349214773037,-0.11436054290620458,740.181936351115,730.0,190.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2566936460738904
Dundee,DEE,0.0,56.4564890772048,-2.97120503713119,51.51349214773037,-0.11436054290620458,581.0908915457597,363.0,171.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.29427410150092514
Dunfermline Queen Margaret,DFL,1.0,56.0805782860466,-3.42146840922136,51.51349214773037,-0.11436054290620458,552.9058081545535,344.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.29209315152438403
Dunfermline Town,DFE,1.0,56.068193893139,-3.45252931740364,51.51349214773037,-0.11436054290620458,552.4607023362164,341.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.29232848475386103
Dunkeld & Birnam,DKD,1.0,56.5570605801315,-3.57839962708896,51.51349214773037,-0.11436054290620458,605.3290377234357,422.0,171.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2824909914170133
Dunlop,DNL,1.0,55.7118854515322,-4.53238991249355,51.51349214773037,-0.11436054290620458,550.9642702053098,330.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.35120244717120164
Dunrobin Castle,DNO,-999.0,57.9855381206844,-3.94892170714185,51.51349214773037,-0.11436054290620458,761.286742995192,-999.0,190.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.24957744469904683
Dunston,DOT,1.0,54.9500563207881,-1.64204458851339,51.51349214773037,-0.11436054290620458,395.80301502579283,231.0,160.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.40424148863437404
Dunton Green,DNG,0.0,51.2964882631909,0.170937116397448,51.51349214773037,-0.11436054290620458,31.256963576522843,49.0,11.7,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.37431658936915707
Durham,DHM,0.0,54.7793912284615,-1.58175210120156,51.51349214773037,-0.11436054290620458,376.46383973322577,177.0,160.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4250076185627312
Durrington-on-Sea,DUR,0.0,50.8175268119417,-0.411468707281776,51.51349214773037,-0.11436054290620458,80.16747875079447,90.0,33.4,SOUTHERN,ANYTIME DAY S,0.0,0.4166277962142972
Dyce,DYC,1.0,57.2056516865783,-2.19232258891137,51.51349214773037,-0.11436054290620458,647.7624194654527,449.0,181.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2801953224606294
Dyffryn Ardudwy,DYF,1.0,52.7888563835265,-4.10464455585967,51.51349214773037,-0.11436054290620458,307.7274264588811,332.0,179.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5816836089646309
Eaglescliffe,EAG,0.0,54.5294320938467,-1.34943715428009,51.51349214773037,-0.11436054290620458,345.7002592985642,171.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4527043176581441
Ealing Broadway,EAL,0.0,51.5148402459065,-0.301751768794788,51.51349214773037,-0.11436054290620458,13.0093700459341,12.0,-999.0,N/A,no route found,-998.0,nan
Earlestown,ERL,1.0,53.4511393445328,-2.63766364961555,51.51349214773037,-0.11436054290620458,275.4209974991402,130.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6081598771369017
Earley,EAR,0.0,51.4410997593376,-0.917988243278776,51.51349214773037,-0.11436054290620458,56.40969448379781,77.0,24.8,GWR,ANYTIME DAY S,0.0,0.43964074308403045
Earlsfield,EAD,0.0,51.4423355716453,-0.187714934858848,51.51349214773037,-0.11436054290620458,9.415179651243099,14.0,4.6,ATOC,ANYTIME DAY S,0.0,0.4885727272758577
Earlswood (Surrey),ELD,0.0,51.2273270225923,-0.170823068766138,51.51349214773037,-0.11436054290620458,32.07927544654108,52.0,11.7,SOUTHERN,ANYTIME DAY S,0.0,0.36472145449474425
Earlswood (West Midlands),EWD,1.0,52.3665825052423,-1.8611697000963,51.51349214773037,-0.11436054290620458,153.0954178537936,147.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5813367979765087
East Croydon,ECR,0.0,51.375452247008,-0.0927797007945513,51.51349214773037,-0.11436054290620458,15.430991684873275,30.0,6.6,ATOC,ANYTIME DAY S,0.0,0.4277106834598234
East Didsbury,EDY,1.0,53.4093102676041,-2.22199660364924,51.51349214773037,-0.11436054290620458,254.9765220533262,182.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6863377011762684
East Dulwich,EDW,0.0,51.4614929058056,-0.0805717011574361,51.51349214773037,-0.11436054290620458,6.243238159209849,13.0,3.6,ATOC,ANYTIME DAY S,0.0,0.5766238461829911
